date,time,title,author,sbuject,resume
26/08/2023,22:06,Lo último del calendario oficial peruano y sus feriados,Redacción EC,Respuestas,"A continuación te compartimos el calendario 2023 con feriados, festivos y fechas importantes en Perú. Revisa la lista actualizada de feriados ofi..."
26/08/2023,22:05,Lo último del calendario oficial colombiano,Redacción EC,Colombia,Revisa el calendario oficial 2023 y consulta cuándo es el próximo feriado y días no laborables en Colombia.
26/08/2023,22:05,"Últimas noticias del sueldo mínimo este, 26 de agosto",Redacción EC,Respuestas,El titular del Ministerio de Trabajo anunció que se volverá a poner en debate el aumento de sueldo mínimo en Perú. Conoce lo último qué se sabe y...
26/08/2023,22:03,"Últimas noticias del bono especial y bono guerra este, 26 de agosto",Redacción EC,Venezuela,"Consulta cuándo cobrar el Bono Especial y Bono de Guerra Económica en Venezuela: próximos pagos, montos, fechas y más."
26/08/2023,22:02,Gol de Aldair Rodríguez: mira el 1-0 de Alianza Lima vs. Alianza Atlético por Liga 1 Betsson | VIDEO,Redacción EC,Fútbol peruano,El atacante ‘blanquiazul’ desató la locura en el estadio Alejandro Villanueva al anotar el primero del partido.
26/08/2023,22:02,"Predicciones del tarot y horóscopo este, 26 de agosto",Redacción EC,Actitud Viù,¿Qué te deparan los astros? Consulta en esta nota las predicciones para cada signo zodiacal.
26/08/2023,22:02,"Últimas noticias de los sismos ocurridos en México este, 26 de agosto",Redacción EC,Mexico,¿Dónde y de cuántos grados fue el último sismo en México? Consulta el reporte de temblores en el país según el Servicio Sismológico Nacional (SSN...
26/08/2023,22:00,Lo que se sabe del Ascenso Docente al 26 de agosto,Redacción EC,Tramites,Entérate en esta nota de los pasos para inscribirse en el concurso de Ascenso Educación Básica 2023.
26/08/2023,21:57,"Últimas predicciones del horóscopo chino este, 26 de agosto",Redacción EC,Mexico,"Consulta aquí lo que le depara a tu signo o animal los últimos días del mes, según tu horóscopo chino."
26/08/2023,21:56,Últimas noticias de las Eliminatorias Sudamericanas al Mundial 2026 ,Redacción EC,Cuándo,"En esta nota te compartimos el fixture completo de las selecciones sudamericanas para el Mundial Estados Unidos, México y Canadá 2026, partidos, ..."
26/08/2023,21:52,"Horóscopo de hoy, sábado 26 de agosto: Estas son las predicciones más exactas para tu signo zodiacal",Redacción EC,Vida social,"Conoce qué te deparan las estrellas en el amor, dinero y trabajo para hoy, sábado 26 de agosto del 2023. Descúbrelo con el horóscopo del suplemen..."
26/08/2023,21:51,"Lo que se sabe del Bono 800 este, 26 de agosto",Redacción EC,Cómo,"La entrega de este subsidio tiene como objetivo fomentar la recuperación económica del sector turismo. Consulta quiénes acceden, monto y más"
26/08/2023,21:42,Larriera explota en el Alianza Lima vs. Alianza Atlético y se desquita con su cuaderno | VIDEO,Redacción EC,Fútbol peruano,El estratega ‘blanquiazul’ no se encuentra nada contento con el rendimiento de sus dirigidos ante Alianza Atlético.
26/08/2023,21:08,Cerro Porteño empató 1-1 ante Libertad por la Liga de Paraguay | VIDEO,Redacción EC,Fútbol mundial,Cerro Porteño no pudo ante Libertad en La Nueva Olla por la jornada 8 del Clausura 2023 de la Liga Paraguaya.
26/08/2023,20:44,Cajamarca: hallan tumba de 3.000 años de antigüedad de uno de los primeros sacerdotes del Perú,Agencia EFE,Cajamarca,"Según informó el Ministerio de Cultura, el hallazgo se dio el jueves 24 de agosto dentro del Proyecto Arqueológico Pacopampa-temporada 2023, en l..."
26/08/2023,20:43,¿Quién transmitió Inter Miami vs New York?,Redacción EC,Fútbol mundial,Conoce por dónde se pudo ver el partido de Messi con Inter Miami vs New York RB por MLS. Encuentra aquí el link de la transmisión oficial vía App...
26/08/2023,20:29,Carlos Cacho y su baile al estilo “Anitta” durante el juego de la botella borracha en “La Casa de Magaly”,Redacción EC,Respuestas,El famoso maquillador de las estrellas tuvo que cumplir un reto y realizó sensuales movimientos al estilo del twerking que hizo viral la brasileñ...
26/08/2023,20:23,Atlas (0-0) Toluca: resumen del partido por la Liga MX,Redacción EC,Mexico,Atlas y Toluca en no pasaron del empate por la jornada 6 del Torneo Apertura de la Liga MX.
26/08/2023,20:17,Resultados de la Quiniela del sábado 26 de agosto: mira los sorteos de la Nacional y Provincia,Redacción EC,Argentina,"Mira aquí los resultados de la Quiniela en sus cinco ediciones: Previa, Primera, Matutina, Vespertina y Nocturna."
26/08/2023,19:59,Liga 1 Betsson sobre la ausencia del VAR en el Mannucci vs. Cienciano: “Se indicaron desperfectos en el generador eléctrico”,Redacción EC,Fútbol peruano,La organización se pronunció sobre la ausencia del videoarbitraje en el Estadio Mansiche de Trujillo.
26/08/2023,19:52,Acción Popular notifica a presidente del Congreso suspensión de militancia de ‘Los Niños’,Redacción EC,Congreso,"Edmundo del Águila, secretario general de AP, indicó al titular del Parlamento, Alejandro Soto, que los legisladores sancionados no podrán utiliz..."
26/08/2023,19:40,Precio del dólar en Perú: a cuántó cerró el tipo de cambio del sábado 26 de agosto,Redacción EC,Mercados,Consulta la cotización en compra y venta de la moneda estadounidense en el país de este sábado 26  de agosto.
26/08/2023,19:33,"Horario para ver Chile vs Perú, por el ‘Clásico del Pacífico’ en las Eliminatorias",Redacción EC,A que Hora,El equipo dirigido por Juan Reynoso ya conoce qué día y a qué hora disputará el ‘Clásico del Pacífico’ ante Chile
26/08/2023,19:31,Qué reto le puso Roberto Farfán al ‘Cuto’ Guadalupe para entrevistar a Jefferson Farfán,Redacción EC,Qué,Roberto la ‘Foca’ Farfán le planteó un divertido reto a Luis Guadalupe en el programa “La fe de ‘Cuto’”
26/08/2023,19:29,El día que Lionel Messi ridiculizó a Luis Rubiales en un Barcelona vs. Levante | VIDEO VIRAL,Redacción EC,España,El campeón del mundo con Argentina y el aún presidente de la Real Federación Española de Fútbol se enfrentaron en la temporada 2006/2007.
26/08/2023,19:27,Revisa los canales de TV que transmiten los partidos de la Selección peruana en las Eliminatorias al Mundial 2026,Redacción EC,Qué,"La Conmebol dio  a conocer los canales autorizados para transmitir los partidos de la Selección peruana rumbo al Mundial de la FIFA México, Estad..."
26/08/2023,19:10,A qué hora jugó Inter Miami vs New York ,Redacción EC,Fútbol mundial,"Conoce el horario del partido por la MLS, que tendrá a Lionel Messi como principal protagonista.  "
26/08/2023,19:04,Somos unos animales,Rembrant Durán,Voz Universitaria,“Lo que pensamos responde a una arquitectura heredada del proceso evolutivo”.
26/08/2023,19:04,Informalidad con GPS,Editorial El Comercio,Editorial,De poco sirve que existan medidas para garantizar la seguridad en el transporte público de pasajeros si nadie verifica que estas se cumplan.
26/08/2023,19:04,Felicidad organizacional,Ariana Reyes,Voz Universitaria,"“No seamos ajenos al bienestar o la felicidad de nuestros colaboradores, pues invertir en ellos es también invertir en nuestra organización y nue..."
26/08/2023,19:04,Gol del machismo,Alejandra Costa,Mirada de fondo,"“Este triunfo de las mujeres futbolistas ha sido eclipsado por el gesto de Rubiales durante la entrega de trofeos, pero, más aún, por su reacción..."
26/08/2023,19:04,Agonía sin éxtasis,Mario Ghibellini,Vuelo de libelo,Alejandro Soto explora los límites de la muerte lenta. 
26/08/2023,19:04,Cuando muere un perro,Juan Carlos Fangacio Arakaki,Rincón del autor,“Lo que queda entre sus pelos y su silencio es la frustrante certeza de que nunca podremos ser mejores que ellos”. 
26/08/2023,18:55,Niño que canta como Amanda Miguel reaparece en nuevo TikTok viral,Redacción EC,Qué,‘Chucho’ fue reconocido en el Metro de CDMX y no dudo en cantar uno de los éxitos de Amanda Miguel. 
26/08/2023,18:54,Tiroteo en Florida deja al menos cuatro muertos,Agencia EFE,EEUU,"El responsable del ataque, que según medios locales se encuentra entre los fallecidos, era un hombre que estaba siendo perseguido en Jacksonville..."
26/08/2023,18:44,Lionel Messi es suplente en el partido de Inter Miami vs. New York por la MLS,Redacción EC,Argentina,"El mundo estaba expectante al debut del astro argentino en la Major League Soccer, pero este tendrá que esperar. "
26/08/2023,18:31,San Borja: aprueban ordenanza que establece nuevo régimen de animales domésticos en el distrito ,Redacción EC,Lima,"Nueva norma, que modifica la ordenanza N° 581-MSB, permite a los vecinos tener dos mascotas más por casa, cinco en total, y una más por departame..."
26/08/2023,17:06,“Los años de la Tierra”: Renato Cisneros y una reflexión sobre la genuina curiosidad de los niños,Renato Cisneros,Firmas,"“De niños estamos invadidos por las dudas y actuamos como detectives voraces, pues casi todo representa un misterio no develado, en cambio de adu..."
26/08/2023,17:01,Adolescente muere durante tiroteo en partido de fútbol americano en Oklahoma,Agencia EFE,EEUU,La víctima tenía 16 años y falleció por un disparo que recibió durante el tiroteo ocurrido en la noche del viernes 25. El hecho dejó cuatro herid...
26/08/2023,17:00,"Mira en directo, Inter Miami vs. New York Red Bull online: horarios, canales TV y streaming",Redacción EC,Deportes,"New York Red Bull vs. Inter Miami juegan en el Red Bull Arena de Harrison, Estados Unidos, por la MLS. Mira todos los detalles del encuentro."
26/08/2023,16:37,Cienciano explota tras jugar partido sin VAR ante Mannucci: “¡Indignante! Nos ganan con un penal inventado” | Liga 1 Betsson,Redacción EC,Fútbol peruano,Carlos A. Mannucci y Cienciano se enfrentan por la jornada 11 del Torneo Clausura de la Liga 1 Betsson en el Estadio Mansiche. 
26/08/2023,16:32,“The Flash” ya se encuentra disponible en HBO Max,Redacción EC,Saltar intro,La última película de “The Flash” ya está disponible en streaming. HBO Max ha estrenado la cinta de Ezra Miller.
26/08/2023,16:16,Abogado de Dina Boluarte: Pedimos archivar caso por genocidio porque no hay responsabilidad jurídica,Redacción EC,Justicia,Joseph Campos justificó así su pedido a la fiscal de la Nación para que archive la investigación por las muertes en las protestas
26/08/2023,16:08,PSG 3-1 Lens: resumen y goles del partido por Ligue | VIDEO,Redacción EC,Fútbol mundial,PSG derrotó 3-1 a Lens por la tercera jornada de la Ligue 1 de Francia.
26/08/2023,16:04,Ángelo Campos: Detienen al arquero de Alianza Lima por presunta agresión a la madre de su hijo,Redacción EC,Deportes,"El arquero de Alianza Lima, Ángelo Campos, fue detenido en la comisaría de Chacarilla del Estanque, distrito de Santiago de Surco, por presunta a..."
26/08/2023,16:04,Reencuentro de RBD: ¿Qué dijo Poncho Herrera a sus excompañeros de grupo antes de su gira?,Redacción EC,Famosos,"A pesar de haberse negado a participar del reencuentro, dedicó un mensaje antes del tour que sus excompañeros de RBD realizaron"
26/08/2023,16:04,"Partidos de hoy En vivo online, sábado 26 de agosto: qué equipo juega ahora, hora y canal para ver fútbol en directo",Redacción EC,Fútbol mundial,"Revisa la programación completa de todos los partidos de hoy, sábado 26 de agosto de 2023."
26/08/2023,16:03,Efemérides del 26 de agosto: ¿Qué pasó en el mundo un día como hoy?,Agencia EFE,Actualidad,"Conoce lo qué sucedía en el mundo un 26 de agosto. Te contamos lo acontecido en un día cargado de nacimientos, muertes y otros momentos histórico..."
26/08/2023,15:54,Peruanos brindan destaca actuación en el en el Mundial de Tiro de la ISSF,Redacción EC,Polideportivo,"Los tiradores nacionales no decepcionaron en la élite del deporte y destacaron en el certamen desarrollado en Baku, Azerbaijan."
26/08/2023,15:34,Lo último sobre la conmemoración a Santa Rosa de Lima por su día,Redacción EC,Qué,Santa Rosa de Lima realizó milagros en todo el mundo por lo que fue canonizada como santa. Conoce qué milagros fueron reconocidos por el Vaticano...
26/08/2023,15:30,Últimas noticias sobre los mejores mensajes para compartir en el Día de Santa Rosa,Redacción EC,Respuestas,"Conoce lo mejor de sus menciones, y los temas musicales compuestos en honor a su imagen."
26/08/2023,15:25,"Otra variante del coronavirus: qué se sabe sobre “Pirola”, según la OMS",Redacción EC,Qué,La OMS pone sobre aviso a la población sobre la presencia de una nueva variante del Covid-19 llamada “Pirola”. Conoce aquí de qué trata esta nuev...
26/08/2023,15:25,"Guionista de Friends revela secretos del elenco: “Si no les gustaba un chiste, lo saboteaban”",Redacción EC,Series,Patty Lin reveló en su más reciente libro las actitudes que tenían los actores al momento de leer e interpretar los libretos de sus personajes
26/08/2023,15:23,"Horóscopo de hoy, sábado 26 de agosto: predicciones según tu signo zodiacal",Redacción EC,Vida social,"Conoce lo que te deparan las estrellas en el trabajo, amor y negocio. ¿Qué dice tu signo hoy, sábado 26 de agosto?"
26/08/2023,15:15,Resultados | Mega Millions mira los números ganadores del viernes 25 de agosto,Redacción EC,Usa,"Conoce los resultados de Mega Millions, una de las loterías más populares de Estados Unidos y descubre si eres uno de los afortunados ganadores. "
26/08/2023,15:14,Resultados | Kino: números ganadores y aciertos del viernes 25 de agosto,Redacción EC,Chile,Revisa aquí los resultados y números ganadores de Kino. Descubre si eres uno de los ganadores del hiper acumulado en $3.700 millones. También pue...
